date,m_count,LG_rate,두산_rate
2017/12/19,617,0.49432739059967584,0.26418152350081037
2017/12/20,239,0.46443514644351463,0.13807531380753138
2017/12/21,190,0.5789473684210527,0.10526315789473684
2017/12/22,153,0.32679738562091504,0.058823529411764705
2017/12/23,148,0.527027027027027,0.07432432432432433
2017/12/24,119,0.6722689075630253,0.04201680672268908
2017/12/25,105,0.3619047619047619,0.0761904761904762
2017/12/26,110,0.5272727272727272,0.13636363636363635
2017/12/27,198,0.4494949494949495,0.13636363636363635
2017/12/28,191,0.3193717277486911,0.06806282722513089
2017/12/29,108,0.19444444444444445,0.046296296296296294
2017/12/30,79,0.3924050632911392,0.012658227848101266
2017/12/31,81,0.32098765432098764,0.037037037037037035
2018/01/01,93,0.3118279569892473,0.0967741935483871
2018/01/02,116,0.4827586206896552,0.0603448275862069
2018/01/03,74,0.4594594594594595,0.06756756756756757
2018/01/04,201,0.42786069651741293,0.0945273631840796
2018/01/05,150,0.4866666666666667,0.06666666666666667
2018/01/06,88,0.4431818181818182,0.06818181818181818
2018/01/07,86,0.29069767441860467,0.08139534883720931
2018/01/08,107,0.34579439252336447,0.056074766355140186
2018/01/09,111,0.2702702702702703,0.04504504504504504
2018/01/10,128,0.28125,0.0625
2018/01/11,152,0.23026315789473684,0.039473684210526314
2018/01/12,183,0.15300546448087432,0.04918032786885246
2018/01/13,122,0.4918032786885246,0.04918032786885246
2018/01/14,65,0.3230769230769231,0.09230769230769231
2018/01/15,102,0.23529411764705882,0.11764705882352941
2018/01/16,129,0.13953488372093023,0.06976744186046512
2018/01/17,121,0.256198347107438,0.08264462809917356
2018/01/18,137,0.1897810218978102,0.029197080291970802
2018/01/19,115,0.2956521739130435,0.043478260869565216
2018/01/20,79,0.22784810126582278,0.08860759493670886
2018/01/21,69,0.2608695652173913,0.043478260869565216
2018/01/22,88,0.22727272727272727,0.03409090909090909
2018/01/23,73,0.1232876712328767,0.0684931506849315
2018/01/24,103,0.0970873786407767,0.038834951456310676
2018/01/25,72,0.16666666666666666,0.041666666666666664
2018/01/26,73,0.1643835616438356,0.1643835616438356
2018/01/27,59,0.1016949152542373,0.01694915254237288
2018/01/28,92,0.10869565217391304,0.03260869565217391
2018/01/29,76,0.18421052631578946,0.10526315789473684
2018/01/30,74,0.2972972972972973,0.02702702702702703
2018/01/31,63,0.14285714285714285,0.07936507936507936
2018/02/01,62,0.25806451612903225,0.04838709677419355
2018/02/02,64,0.171875,0.109375
2018/02/03,58,0.08620689655172414,0.1206896551724138
2018/02/04,51,0.19607843137254902,0.0784313725490196
2018/02/05,55,0.2,0.10909090909090909
2018/02/06,63,0.23809523809523808,0.09523809523809523
2018/02/07,62,0.20967741935483872,0.08064516129032258
2018/02/08,62,0.11290322580645161,0.12903225806451613
2018/02/09,54,0.2037037037037037,0.09259259259259259
2018/02/10,48,0.0625,0.16666666666666666
2018/02/11,93,0.053763440860215055,0.03225806451612903
2018/02/12,85,0.07058823529411765,0.058823529411764705
2018/02/13,80,0.15,0.0125
2018/02/14,72,0.3194444444444444,0.013888888888888888
2018/02/15,66,0.24242424242424243,0.06060606060606061
2018/02/16,34,0.5,
2018/02/17,39,0.1794871794871795,0.07692307692307693
2018/02/18,48,0.16666666666666666,0.20833333333333334
2018/02/19,50,0.12,0.02
2018/02/20,62,0.0967741935483871,0.03225806451612903
2018/02/21,79,0.05063291139240506,0.0379746835443038
2018/02/22,61,0.36065573770491804,0.01639344262295082
2018/02/23,49,0.10204081632653061,0.061224489795918366
2018/02/24,35,0.22857142857142856,0.02857142857142857
2018/02/25,24,0.2916666666666667,0.16666666666666666
2018/02/26,152,0.3223684210526316,0.006578947368421052
2018/02/27,219,0.3744292237442922,0.0547945205479452
2018/02/28,151,0.08609271523178808,0.059602649006622516
2018/03/01,176,0.10227272727272728,0.07954545454545454
2018/03/02,88,0.1590909090909091,0.056818181818181816
2018/03/03,50,0.1,0.26
2018/03/04,121,0.03305785123966942,0.09090909090909091
2018/03/05,135,0.24444444444444444,0.022222222222222223
2018/03/06,98,0.45918367346938777,0.030612244897959183
2018/03/07,111,0.27927927927927926,0.10810810810810811
2018/03/08,64,0.125,0.171875
2018/03/09,56,0.25,0.08928571428571429
2018/03/10,59,0.13559322033898305,0.05084745762711865
2018/03/11,60,0.08333333333333333,0.1
2018/03/12,72,0.20833333333333334,0.1111111111111111
2018/03/13,475,0.18736842105263157,0.037894736842105266
2018/03/14,472,0.19703389830508475,0.04449152542372881
2018/03/15,96,0.17708333333333334,0.07291666666666667
2018/03/16,434,0.08294930875576037,0.1336405529953917
2018/03/17,381,0.13123359580052493,0.12335958005249344
2018/03/18,479,0.35281837160751567,0.0918580375782881
2018/03/19,108,0.21296296296296297,0.07407407407407407
2018/03/20,509,0.22986247544204322,0.0550098231827112
2018/03/21,224,0.47767857142857145,0.03571428571428571
2018/03/22,202,0.26732673267326734,0.12376237623762376
2018/03/23,192,0.234375,0.036458333333333336
2018/03/24,1884,0.13428874734607218,0.0737791932059448
2018/03/25,1624,0.19027093596059114,0.06096059113300493
2018/03/26,225,0.18222222222222223,0.04888888888888889
2018/03/27,1785,0.21064425770308123,0.06386554621848739
2018/03/28,1551,0.16312056737588654,0.08123791102514506
2018/03/29,1663,0.153337342152736,0.0926037282020445
2018/03/30,2157,0.19146963375057952,0.07093184979137691
2018/03/31,1744,0.1496559633027523,0.11181192660550458
2018/04/01,1834,0.1990185387131952,0.06761177753544166
2018/04/02,241,0.29045643153526973,0.029045643153526972
2018/04/03,2541,0.26367571822117275,0.10940574576938213
2018/04/04,1943,0.1564590838908904,0.07874420998455996
2018/04/05,770,0.045454545454545456,0.033766233766233764
2018/04/06,1162,0.3029259896729776,0.024096385542168676
2018/04/07,1577,0.11984781230183894,0.06467977171845275
2018/04/08,2032,0.13681102362204725,0.1466535433070866
2018/04/09,302,0.1357615894039735,0.09933774834437085
2018/04/10,1965,0.13893129770992366,0.0732824427480916
2018/04/11,2067,0.13642960812772134,0.1127237542331882
2018/04/12,2050,0.19609756097560976,0.1126829268292683
2018/04/13,2130,0.1431924882629108,0.08967136150234742
2018/04/14,1301,0.23520368946963874,0.15680245964642583
2018/04/15,1551,0.2927143778207608,0.11927788523533205
2018/04/16,317,0.22082018927444794,0.08201892744479496
2018/04/17,2302,0.1268462206776716,0.08340573414422242
2018/04/18,2898,0.15113871635610765,0.07660455486542443
2018/04/19,2396,0.12270450751252086,0.08555926544240401
2018/04/20,2080,0.1375,0.13509615384615384
2018/04/21,2338,0.14627887082976904,0.14585115483319075
2018/04/22,1705,0.2316715542521994,0.1249266862170088
2018/04/23,300,0.2866666666666667,0.10666666666666667
2018/04/24,1782,0.2244668911335578,0.244668911335578
2018/04/25,1945,0.14395886889460155,0.20874035989717224
2018/04/26,1996,0.24198396793587174,0.10220440881763528
2018/04/27,1682,0.2170035671819263,0.07966706302021404
2018/04/28,1548,0.2487080103359173,0.07622739018087855
2018/04/29,2183,0.2354557947778287,0.06184150251946862
2018/04/30,339,0.26253687315634217,0.11504424778761062
2018/05/01,1985,0.1566750629722922,0.06851385390428212
2018/05/02,1946,0.20760534429599178,0.02723535457348407
2018/05/03,2068,0.13104448742746616,0.1155705996131528
2018/05/04,2267,0.13630348478164975,0.12351124834583149
2018/05/05,1637,0.1508857666463042,0.12706169822846672
2018/05/06,888,0.2511261261261261,0.3063063063063063
2018/05/07,255,0.1607843137254902,0.2196078431372549
2018/05/08,2213,0.13827383642114777,0.07862629914143697
2018/05/09,1896,0.13818565400843882,0.0949367088607595
2018/05/10,2356,0.15067911714770799,0.12606112054329371
2018/05/11,2056,0.1892023346303502,0.0632295719844358
2018/05/12,369,0.23848238482384823,0.04878048780487805
2018/05/13,1642,0.08465286236297198,0.07247259439707673
2018/05/14,351,0.05698005698005698,0.04843304843304843
2018/05/15,2282,0.11919368974583698,0.10429447852760736
2018/05/16,1839,0.18760195758564438,0.10657966286025014
2018/05/17,1519,0.1586570111915734,0.03554970375246873
2018/05/18,1934,0.17166494312306102,0.08686659772492245
2018/05/19,1789,0.10061486864169927,0.08775852431525992
2018/05/20,2050,0.1024390243902439,0.1551219512195122
2018/05/21,371,0.13746630727762804,0.12129380053908356
2018/05/22,2665,0.08705440900562852,0.16735459662288932
2018/05/23,2331,0.10982410982410983,0.0827970827970828
2018/05/24,1741,0.14589316484778864,0.1183228029867892
2018/05/25,1796,0.12138084632516703,0.07628062360801782
2018/05/26,1634,0.14320685434516525,0.056303549571603426
2018/05/27,1870,0.1620320855614973,0.08074866310160428
2018/05/28,411,0.1070559610705596,0.09002433090024331
2018/05/29,1652,0.1694915254237288,0.04116222760290557
2018/05/30,1555,0.20836012861736333,0.10803858520900321
2018/05/31,1989,0.24132730015082957,0.16038210155857216
2018/06/01,1944,0.11625514403292181,0.14814814814814814
2018/06/02,2075,0.1908433734939759,0.11373493975903615
2018/06/03,2182,0.15536205316223647,0.17415215398716774
2018/06/04,492,0.3150406504065041,0.08739837398373984
2018/06/05,1737,0.26424870466321243,0.10362694300518134
2018/06/06,1708,0.1996487119437939,0.09543325526932084
2018/06/07,2091,0.23146819703491153,0.07077953132472502
2018/06/08,1894,0.21964097148891235,0.07391763463569166
2018/06/09,2249,0.16229435304579815,0.07692307692307693
2018/06/10,1995,0.13834586466165413,0.13533834586466165
2018/06/11,1130,0.22212389380530972,0.16991150442477876
2018/06/12,1736,0.17050691244239632,0.11059907834101383
2018/06/13,1720,0.11162790697674418,0.14244186046511628
2018/06/14,2156,0.13358070500927643,0.14749536178107606
2018/06/15,1693,0.18842291789722387,0.14648552864737152
2018/06/16,1522,0.1938239159001314,0.1911957950065703
2018/06/17,1859,0.2818719741796665,0.10112963959117806
2018/06/18,293,0.2696245733788396,0.11604095563139932
2018/06/19,1204,0.2217607973421927,0.11378737541528239
2018/06/20,1408,0.23011363636363635,0.10085227272727272
2018/06/21,1817,0.20913593835993396,0.04898183819482664
2018/06/22,1336,0.17365269461077845,0.13023952095808383
2018/06/23,1615,0.3851393188854489,0.07987616099071207
2018/06/24,1155,0.23896103896103896,0.1341991341991342
2018/06/25,353,0.26345609065155806,0.11048158640226628
2018/06/26,1012,0.07509881422924901,0.2015810276679842
2018/06/27,1212,0.14603960396039603,0.0891089108910891
2018/06/28,1054,0.0635673624288425,0.09013282732447818
2018/06/29,1089,0.11753902662993572,0.1652892561983471
2018/06/30,1743,0.12966150315547906,0.12794033275960986
2018/07/01,376,0.06382978723404255,0.10638297872340426
2018/07/02,201,0.1791044776119403,0.1890547263681592
2018/07/03,1001,0.43156843156843155,0.03296703296703297
2018/07/04,1320,0.12803030303030302,0.10681818181818181
2018/07/05,1179,0.22391857506361323,0.13146734520780323
2018/07/06,1321,0.17259651778955337,0.16124148372445118
2018/07/07,1311,0.19908466819221968,0.14721586575133486
2018/07/08,1063,0.17779868297271872,0.17403574788334902
2018/07/09,165,0.23030303030303031,0.19393939393939394
2018/07/10,1018,0.16404715127701375,0.0893909626719057
2018/07/11,834,0.13908872901678657,0.09832134292565947
2018/07/12,1130,0.2407079646017699,0.06814159292035399
2018/07/13,324,0.12037037037037036,0.12654320987654322
2018/07/14,410,0.22439024390243903,0.10975609756097561
2018/07/15,76,0.13157894736842105,0.13157894736842105
2018/07/16,93,0.16129032258064516,0.12903225806451613
2018/07/17,971,0.19258496395468588,0.09989701338825953
2018/07/18,1280,0.19609375,0.07578125
2018/07/19,1140,0.21403508771929824,0.11491228070175438
2018/07/20,1656,0.35205314009661837,0.24214975845410627
2018/07/21,1888,0.2616525423728814,0.2542372881355932
2018/07/22,1582,0.20670037926675094,0.1738305941845765
2018/07/23,197,0.17258883248730963,0.2131979695431472
2018/07/24,1305,0.1731800766283525,0.11417624521072797
2018/07/25,1204,0.20431893687707642,0.0946843853820598
2018/07/26,1179,0.17896522476675147,0.11195928753180662
2018/07/27,1932,0.13250517598343686,0.12267080745341614
2018/07/28,1801,0.17046085508051081,0.13825652415324818
2018/07/29,1357,0.18201915991156964,0.12453942520265292
2018/07/30,520,0.13846153846153847,0.35
2018/07/31,1842,0.25732899022801303,0.13300760043431054
2018/08/01,1545,0.315210355987055,0.17022653721682848
2018/08/02,1772,0.2229119638826185,0.16252821670428894
2018/08/03,318,0.21069182389937108,0.1918238993710692
2018/08/04,1294,0.1445131375579598,0.15301391035548687
2018/08/05,1368,0.15350877192982457,0.09576023391812866
2018/08/06,281,0.1708185053380783,0.10676156583629894
2018/08/07,1804,0.1574279379157428,0.12694013303769403
2018/08/08,1414,0.16831683168316833,0.09476661951909476
2018/08/09,1538,0.22496749024707413,0.10273081924577374
2018/08/10,1510,0.23509933774834438,0.0814569536423841
2018/08/11,1347,0.1759465478841871,0.11432813659985153
2018/08/12,1746,0.12943871706758306,0.16895761741122567
2018/08/13,329,0.19148936170212766,0.1094224924012158
2018/08/14,1543,0.1322099805573558,0.11082307193778354
2018/08/15,880,0.24772727272727274,0.1534090909090909
2018/08/16,1312,0.15625,0.12804878048780488
2018/08/17,133,0.2857142857142857,0.14285714285714285
2018/08/18,90,0.28888888888888886,0.17777777777777778
2018/08/19,81,0.16049382716049382,0.20987654320987653
2018/08/20,147,0.23809523809523808,0.17006802721088435
2018/08/21,151,0.11258278145695365,0.12582781456953643
2018/08/22,182,0.25274725274725274,0.10989010989010989
2018/08/23,87,0.22988505747126436,0.1839080459770115
2018/08/24,75,0.26666666666666666,0.10666666666666667
2018/08/25,88,0.22727272727272727,0.32954545454545453
